,submission_date,assignment code,outcome code,outcome year,course_id,semester,course,section,outcome score,outcome rating,college,compliance
40692,2022-04-21,449543,HU3,U1920,SP2022_CLTA1550_01,SP2022,CLTA1550,01,3.0,Exemplary,College of Arts and Humanites,Outcome assessed
40702,2022-04-21,449543,HU3,U1920,SP2022_CLTA1550_01,SP2022,CLTA1550,01,2.0,Target,College of Arts and Humanites,Outcome assessed
40704,2022-04-22,449543,HU3,U1920,SP2022_CLTA1550_01,SP2022,CLTA1550,01,2.0,Target,College of Arts and Humanites,Outcome assessed
40740,2022-04-21,449543,HU3,U1920,SP2022_CLTA1550_01,SP2022,CLTA1550,01,1.0,Minimum,College of Arts and Humanites,Outcome assessed
40878,2022-04-29,449543,HU3,U1920,SP2022_CLTA1550_01,SP2022,CLTA1550,01,2.0,Target,College of Arts and Humanites,Outcome assessed
40891,2022-04-13,449543,HU3,U1920,SP2022_CLTA1550_01,SP2022,CLTA1550,01,2.0,Target,College of Arts and Humanites,Outcome assessed
40912,2022-04-21,449543,HU3,U1920,SP2022_CLTA1550_01,SP2022,CLTA1550,01,2.0,Target,College of Arts and Humanites,Outcome assessed
40939,2022-04-21,449543,HU3,U1920,SP2022_CLTA1550_01,SP2022,CLTA1550,01,1.0,Minimum,College of Arts and Humanites,Outcome assessed
41044,2022-04-22,449543,HU3,U1920,SP2022_CLTA1550_01,SP2022,CLTA1550,01,2.0,Target,College of Arts and Humanites,Outcome assessed
41052,2022-04-27,449543,HU3,U1920,SP2022_CLTA1550_01,SP2022,CLTA1550,01,1.0,Minimum,College of Arts and Humanites,Outcome assessed
41114,2022-04-21,449543,HU3,U1920,SP2022_CLTA1550_01,SP2022,CLTA1550,01,2.0,Target,College of Arts and Humanites,Outcome assessed
41124,2022-04-21,449543,HU3,U1920,SP2022_CLTA1550_01,SP2022,CLTA1550,01,2.0,Target,College of Arts and Humanites,Outcome assessed
45491,2022-04-21,449543,HU3,U1920,SP2022_CLTA1550_01,SP2022,CLTA1550,01,2.0,Target,College of Arts and Humanites,Outcome assessed
21304,2022-04-28,449835,Invalid outcome,NaN,SP2022_PHIL4520_01,SP2022,PHIL4520,01,-1.0,Invalid Entry - Distinguished/Commendable,College of Theology & Christian Ministry,Outcome attached - invalid assessment
21313,2022-05-05,449835,Invalid outcome,NaN,SP2022_PHIL4520_01,SP2022,PHIL4520,01,-1.0,Invalid Entry - Distinguished/Commendable,College of Theology & Christian Ministry,Outcome attached - invalid assessment
21315,2022-05-03,449835,Invalid outcome,NaN,SP2022_PHIL4520_01,SP2022,PHIL4520,01,-1.0,Invalid Entry - Distinguished/Commendable,College of Theology & Christian Ministry,Outcome attached - invalid assessment
21437,2022-05-04,449835,Invalid outcome,NaN,SP2022_PHIL4520_01,SP2022,PHIL4520,01,-1.0,Invalid Entry - Distinguished/Commendable,College of Theology & Christian Ministry,Outcome attached - invalid assessment
21603,2022-05-04,449835,Invalid outcome,NaN,SP2022_PHIL4520_01,SP2022,PHIL4520,01,-1.0,Invalid Entry - Distinguished/Commendable,College of Theology & Christian Ministry,Outcome attached - invalid assessment
21806,2022-05-05,449835,Invalid outcome,NaN,SP2022_PHIL4520_01,SP2022,PHIL4520,01,-1.0,Invalid Entry - Distinguished/Commendable,College of Theology & Christian Ministry,Outcome attached - invalid assessment
39010,2022-05-04,449835,Invalid outcome,NaN,SP2022_PHIL4520_01,SP2022,PHIL4520,01,-1.0,Invalid Entry - Distinguished/Commendable,College of Theology & Christian Ministry,Outcome attached - invalid assessment
12523,2022-04-30,441958,Invalid outcome,NaN,SP2022_PHIL2030_01,SP2022,PHIL2030,01,-1.0,Invalid Entry - Distinguished/Commendable,College of Theology & Christian Ministry,Outcome attached - invalid assessment
12938,2022-05-04,441958,Invalid outcome,NaN,SP2022_PHIL2030_01,SP2022,PHIL2030,01,-1.0,Invalid Entry - Distinguished/Commendable,College of Theology & Christian Ministry,Outcome attached - invalid assessment
17781,2022-05-04,441958,Invalid outcome,NaN,SP2022_PHIL2030_01,SP2022,PHIL2030,01,-1.0,Invalid Entry - Distinguished/Commendable,College of Theology & Christian Ministry,Outcome attached - invalid assessment
21257,2022-04-19,441958,Invalid outcome,NaN,SP2022_PHIL2030_01,SP2022,PHIL2030,01,-1.0,Invalid Entry - Distinguished/Commendable,College of Theology & Christian Ministry,Outcome attached - invalid assessment
21476,2022-05-04,441958,Invalid outcome,NaN,SP2022_PHIL2030_01,SP2022,PHIL2030,01,-1.0,Invalid Entry - Distinguished/Commendable,College of Theology & Christian Ministry,Outcome attached - invalid assessment
21587,2022-05-03,441958,Invalid outcome,NaN,SP2022_PHIL2030_01,SP2022,PHIL2030,01,-1.0,Invalid Entry - Distinguished/Commendable,College of Theology & Christian Ministry,Outcome attached - invalid assessment
21785,2022-04-29,441958,Invalid outcome,NaN,SP2022_PHIL2030_01,SP2022,PHIL2030,01,-1.0,Invalid Entry - Distinguished/Commendable,College of Theology & Christian Ministry,Outcome attached - invalid assessment
22054,2022-05-04,441958,Invalid outcome,NaN,SP2022_PHIL2030_01,SP2022,PHIL2030,01,-1.0,Invalid Entry - Distinguished/Commendable,College of Theology & Christian Ministry,Outcome attached - invalid assessment
22439,2022-05-02,441958,Invalid outcome,NaN,SP2022_PHIL2030_01,SP2022,PHIL2030,01,-1.0,Invalid Entry - Distinguished/Commendable,College of Theology & Christian Ministry,Outcome attached - invalid assessment
27636,2022-05-03,441958,Invalid outcome,NaN,SP2022_PHIL2030_01,SP2022,PHIL2030,01,-1.0,Invalid Entry - Distinguished/Commendable,College of Theology & Christian Ministry,Outcome attached - invalid assessment
34367,2022-05-02,441958,Invalid outcome,NaN,SP2022_PHIL2030_01,SP2022,PHIL2030,01,3.0,Exemplary,College of Theology & Christian Ministry,Outcome assessed
34393,2022-04-19,441958,Invalid outcome,NaN,SP2022_PHIL2030_01,SP2022,PHIL2030,01,-1.0,Invalid Entry - Distinguished/Commendable,College of Theology & Christian Ministry,Outcome attached - invalid assessment
34457,2022-05-04,441958,Invalid outcome,NaN,SP2022_PHIL2030_01,SP2022,PHIL2030,01,-1.0,Invalid Entry - Distinguished/Commendable,College of Theology & Christian Ministry,Outcome attached - invalid assessment
34466,2022-05-02,441958,Invalid outcome,NaN,SP2022_PHIL2030_01,SP2022,PHIL2030,01,-1.0,Invalid Entry - Distinguished/Commendable,College of Theology & Christian Ministry,Outcome attached - invalid assessment
34470,2022-05-04,441958,Invalid outcome,NaN,SP2022_PHIL2030_01,SP2022,PHIL2030,01,-1.0,Invalid Entry - Distinguished/Commendable,College of Theology & Christian Ministry,Outcome attached - invalid assessment
34489,2022-05-04,441958,Invalid outcome,NaN,SP2022_PHIL2030_01,SP2022,PHIL2030,01,3.0,Exemplary,College of Theology & Christian Ministry,Outcome assessed
34511,2022-05-04,441958,Invalid outcome,NaN,SP2022_PHIL2030_01,SP2022,PHIL2030,01,2.0,Target,College of Theology & Christian Ministry,Outcome assessed
34577,2022-05-04,441958,Invalid outcome,NaN,SP2022_PHIL2030_01,SP2022,PHIL2030,01,-1.0,Invalid Entry - Distinguished/Commendable,College of Theology & Christian Ministry,Outcome attached - invalid assessment
34647,2022-05-04,441958,Invalid outcome,NaN,SP2022_PHIL2030_01,SP2022,PHIL2030,01,-1.0,Invalid Entry - Distinguished/Commendable,College of Theology & Christian Ministry,Outcome attached - invalid assessment
34716,2022-05-04,441958,Invalid outcome,NaN,SP2022_PHIL2030_01,SP2022,PHIL2030,01,-1.0,Invalid Entry - Distinguished/Commendable,College of Theology & Christian Ministry,Outcome attached - invalid assessment
34978,2022-05-04,441958,Invalid outcome,NaN,SP2022_PHIL2030_01,SP2022,PHIL2030,01,-1.0,Invalid Entry - Distinguished/Commendable,College of Theology & Christian Ministry,Outcome attached - invalid assessment
38639,2022-05-02,441958,Invalid outcome,NaN,SP2022_PHIL2030_01,SP2022,PHIL2030,01,-1.0,Invalid Entry - Distinguished/Commendable,College of Theology & Christian Ministry,Outcome attached - invalid assessment
39003,2022-05-04,441958,Invalid outcome,NaN,SP2022_PHIL2030_01,SP2022,PHIL2030,01,-1.0,Invalid Entry - Distinguished/Commendable,College of Theology & Christian Ministry,Outcome attached - invalid assessment
40617,2022-05-04,441958,Invalid outcome,NaN,SP2022_PHIL2030_01,SP2022,PHIL2030,01,-1.0,Invalid Entry - Distinguished/Commendable,College of Theology & Christian Ministry,Outcome attached - invalid assessment
40811,2022-05-04,441958,Invalid outcome,NaN,SP2022_PHIL2030_01,SP2022,PHIL2030,01,-1.0,Invalid Entry - Distinguished/Commendable,College of Theology & Christian Ministry,Outcome attached - invalid assessment
45537,2022-05-04,441958,Invalid outcome,NaN,SP2022_PHIL2030_01,SP2022,PHIL2030,01,3.0,Exemplary,College of Theology & Christian Ministry,Outcome assessed
45566,2022-05-04,441958,Invalid outcome,NaN,SP2022_PHIL2030_01,SP2022,PHIL2030,01,-1.0,Invalid Entry - Distinguished/Commendable,College of Theology & Christian Ministry,Outcome attached - invalid assessment
45724,2022-05-04,441958,Invalid outcome,NaN,SP2022_PHIL2030_01,SP2022,PHIL2030,01,-1.0,Invalid Entry - Distinguished/Commendable,College of Theology & Christian Ministry,Outcome attached - invalid assessment
45770,2022-05-02,441958,Invalid outcome,NaN,SP2022_PHIL2030_01,SP2022,PHIL2030,01,-1.0,Invalid Entry - Distinguished/Commendable,College of Theology & Christian Ministry,Outcome attached - invalid assessment
45946,2022-05-04,441958,Invalid outcome,NaN,SP2022_PHIL2030_01,SP2022,PHIL2030,01,-1.0,Invalid Entry - Distinguished/Commendable,College of Theology & Christian Ministry,Outcome attached - invalid assessment
45948,2022-05-04,441958,Invalid outcome,NaN,SP2022_PHIL2030_01,SP2022,PHIL2030,01,-1.0,Invalid Entry - Distinguished/Commendable,College of Theology & Christian Ministry,Outcome attached - invalid assessment
46051,2022-05-05,441958,Invalid outcome,NaN,SP2022_PHIL2030_01,SP2022,PHIL2030,01,-1.0,Invalid Entry - Distinguished/Commendable,College of Theology & Christian Ministry,Outcome attached - invalid assessment
21304,nan,449838,Invalid outcome,NaN,SP2022_PHIL4520_01,SP2022,PHIL4520,01,-1.0,Invalid Entry - Distinguished/Commendable,College of Theology & Christian Ministry,Outcome attached - invalid assessment
21313,nan,449838,Invalid outcome,NaN,SP2022_PHIL4520_01,SP2022,PHIL4520,01,-1.0,Invalid Entry - Distinguished/Commendable,College of Theology & Christian Ministry,Outcome attached - invalid assessment
21315,nan,449838,Invalid outcome,NaN,SP2022_PHIL4520_01,SP2022,PHIL4520,01,-1.0,Invalid Entry - Distinguished/Commendable,College of Theology & Christian Ministry,Outcome attached - invalid assessment
21437,nan,449838,Invalid outcome,NaN,SP2022_PHIL4520_01,SP2022,PHIL4520,01,-1.0,Invalid Entry - Distinguished/Commendable,College of Theology & Christian Ministry,Outcome attached - invalid assessment
21603,nan,449838,Invalid outcome,NaN,SP2022_PHIL4520_01,SP2022,PHIL4520,01,-1.0,Invalid Entry - Distinguished/Commendable,College of Theology & Christian Ministry,Outcome attached - invalid assessment
21806,nan,449838,Invalid outcome,NaN,SP2022_PHIL4520_01,SP2022,PHIL4520,01,-1.0,Invalid Entry - Distinguished/Commendable,College of Theology & Christian Ministry,Outcome attached - invalid assessment
39010,nan,449838,Invalid outcome,NaN,SP2022_PHIL4520_01,SP2022,PHIL4520,01,-1.0,Invalid Entry - Distinguished/Commendable,College of Theology & Christian Ministry,Outcome attached - invalid assessment
17723,2022-01-28,457649,CF1,U2021,SP2022_BIBL1100_01,SP2022,BIBL1100,01,-2.0,No Data Collected,College of Theology & Christian Ministry,Outcome attached - no assessment
17723,nan,467271,CF1,U2021,SP2022_BIBL1100_01,SP2022,BIBL1100,01,-2.0,No Data Collected,College of Theology & Christian Ministry,Outcome attached - no assessment
17723,nan,467272,CF1,U2021,SP2022_BIBL1100_01,SP2022,BIBL1100,01,-2.0,No Data Collected,College of Theology & Christian Ministry,Outcome attached - no assessment
17723,nan,467275,CF1,U2021,SP2022_BIBL1100_01,SP2022,BIBL1100,01,-2.0,No Data Collected,College of Theology & Christian Ministry,Outcome attached - no assessment
20940,nan,457649,CF1,U2021,SP2022_BIBL1100_01,SP2022,BIBL1100,01,-2.0,No Data Collected,College of Theology & Christian Ministry,Outcome attached - no assessment
20940,nan,467271,CF1,U2021,SP2022_BIBL1100_01,SP2022,BIBL1100,01,-2.0,No Data Collected,College of Theology & Christian Ministry,Outcome attached - no assessment
20940,nan,467272,CF1,U2021,SP2022_BIBL1100_01,SP2022,BIBL1100,01,-2.0,No Data Collected,College of Theology & Christian Ministry,Outcome attached - no assessment
20940,nan,467275,CF1,U2021,SP2022_BIBL1100_01,SP2022,BIBL1100,01,-2.0,No Data Collected,College of Theology & Christian Ministry,Outcome attached - no assessment
25143,2022-01-29,457649,CF1,U2021,SP2022_BIBL1100_01,SP2022,BIBL1100,01,-2.0,No Data Collected,College of Theology & Christian Ministry,Outcome attached - no assessment
25143,nan,467271,CF1,U2021,SP2022_BIBL1100_01,SP2022,BIBL1100,01,-2.0,No Data Collected,College of Theology & Christian Ministry,Outcome attached - no assessment
25143,nan,467272,CF1,U2021,SP2022_BIBL1100_01,SP2022,BIBL1100,01,-2.0,No Data Collected,College of Theology & Christian Ministry,Outcome attached - no assessment
25143,nan,467275,CF1,U2021,SP2022_BIBL1100_01,SP2022,BIBL1100,01,-2.0,No Data Collected,College of Theology & Christian Ministry,Outcome attached - no assessment
26422,2022-01-30,457649,CF1,U2021,SP2022_BIBL1100_01,SP2022,BIBL1100,01,-2.0,No Data Collected,College of Theology & Christian Ministry,Outcome attached - no assessment
26422,nan,467271,CF1,U2021,SP2022_BIBL1100_01,SP2022,BIBL1100,01,-2.0,No Data Collected,College of Theology & Christian Ministry,Outcome attached - no assessment
26422,nan,467272,CF1,U2021,SP2022_BIBL1100_01,SP2022,BIBL1100,01,-2.0,No Data Collected,College of Theology & Christian Ministry,Outcome attached - no assessment
26422,nan,467275,CF1,U2021,SP2022_BIBL1100_01,SP2022,BIBL1100,01,-2.0,No Data Collected,College of Theology & Christian Ministry,Outcome attached - no assessment
29501,2022-01-30,457649,CF1,U2021,SP2022_BIBL1100_01,SP2022,BIBL1100,01,-2.0,No Data Collected,College of Theology & Christian Ministry,Outcome attached - no assessment
29501,nan,467271,CF1,U2021,SP2022_BIBL1100_01,SP2022,BIBL1100,01,-2.0,No Data Collected,College of Theology & Christian Ministry,Outcome attached - no assessment
29501,nan,467272,CF1,U2021,SP2022_BIBL1100_01,SP2022,BIBL1100,01,-2.0,No Data Collected,College of Theology & Christian Ministry,Outcome attached - no assessment
29501,nan,467275,CF1,U2021,SP2022_BIBL1100_01,SP2022,BIBL1100,01,-2.0,No Data Collected,College of Theology & Christian Ministry,Outcome attached - no assessment
29505,2022-01-28,457649,CF1,U2021,SP2022_BIBL1100_01,SP2022,BIBL1100,01,-2.0,No Data Collected,College of Theology & Christian Ministry,Outcome attached - no assessment
29505,nan,467271,CF1,U2021,SP2022_BIBL1100_01,SP2022,BIBL1100,01,-2.0,No Data Collected,College of Theology & Christian Ministry,Outcome attached - no assessment
29505,nan,467272,CF1,U2021,SP2022_BIBL1100_01,SP2022,BIBL1100,01,-2.0,No Data Collected,College of Theology & Christian Ministry,Outcome attached - no assessment
29505,nan,467275,CF1,U2021,SP2022_BIBL1100_01,SP2022,BIBL1100,01,-2.0,No Data Collected,College of Theology & Christian Ministry,Outcome attached - no assessment
29695,2022-01-31,457649,CF1,U2021,SP2022_BIBL1100_01,SP2022,BIBL1100,01,-2.0,No Data Collected,College of Theology & Christian Ministry,Outcome attached - no assessment
29695,nan,467271,CF1,U2021,SP2022_BIBL1100_01,SP2022,BIBL1100,01,-2.0,No Data Collected,College of Theology & Christian Ministry,Outcome attached - no assessment
29695,nan,467272,CF1,U2021,SP2022_BIBL1100_01,SP2022,BIBL1100,01,-2.0,No Data Collected,College of Theology & Christian Ministry,Outcome attached - no assessment
29695,nan,467275,CF1,U2021,SP2022_BIBL1100_01,SP2022,BIBL1100,01,-2.0,No Data Collected,College of Theology & Christian Ministry,Outcome attached - no assessment
29717,nan,457649,CF1,U2021,SP2022_BIBL1100_01,SP2022,BIBL1100,01,-2.0,No Data Collected,College of Theology & Christian Ministry,Outcome attached - no assessment
29717,nan,467271,CF1,U2021,SP2022_BIBL1100_01,SP2022,BIBL1100,01,-2.0,No Data Collected,College of Theology & Christian Ministry,Outcome attached - no assessment
29717,nan,467272,CF1,U2021,SP2022_BIBL1100_01,SP2022,BIBL1100,01,-2.0,No Data Collected,College of Theology & Christian Ministry,Outcome attached - no assessment
29717,nan,467275,CF1,U2021,SP2022_BIBL1100_01,SP2022,BIBL1100,01,-2.0,No Data Collected,College of Theology & Christian Ministry,Outcome attached - no assessment
34473,2022-01-28,457649,CF1,U2021,SP2022_BIBL1100_01,SP2022,BIBL1100,01,-2.0,No Data Collected,College of Theology & Christian Ministry,Outcome attached - no assessment
34473,nan,467271,CF1,U2021,SP2022_BIBL1100_01,SP2022,BIBL1100,01,-2.0,No Data Collected,College of Theology & Christian Ministry,Outcome attached - no assessment
34473,nan,467272,CF1,U2021,SP2022_BIBL1100_01,SP2022,BIBL1100,01,-2.0,No Data Collected,College of Theology & Christian Ministry,Outcome attached - no assessment
34473,nan,467275,CF1,U2021,SP2022_BIBL1100_01,SP2022,BIBL1100,01,-2.0,No Data Collected,College of Theology & Christian Ministry,Outcome attached - no assessment
34510,nan,457649,CF1,U2021,SP2022_BIBL1100_01,SP2022,BIBL1100,01,-2.0,No Data Collected,College of Theology & Christian Ministry,Outcome attached - no assessment
34510,nan,467271,CF1,U2021,SP2022_BIBL1100_01,SP2022,BIBL1100,01,-2.0,No Data Collected,College of Theology & Christian Ministry,Outcome attached - no assessment
34510,nan,467272,CF1,U2021,SP2022_BIBL1100_01,SP2022,BIBL1100,01,-2.0,No Data Collected,College of Theology & Christian Ministry,Outcome attached - no assessment
34510,nan,467275,CF1,U2021,SP2022_BIBL1100_01,SP2022,BIBL1100,01,-2.0,No Data Collected,College of Theology & Christian Ministry,Outcome attached - no assessment
34934,2022-01-30,457649,CF1,U2021,SP2022_BIBL1100_01,SP2022,BIBL1100,01,-2.0,No Data Collected,College of Theology & Christian Ministry,Outcome attached - no assessment
34934,nan,467271,CF1,U2021,SP2022_BIBL1100_01,SP2022,BIBL1100,01,-2.0,No Data Collected,College of Theology & Christian Ministry,Outcome attached - no assessment
34934,nan,467272,CF1,U2021,SP2022_BIBL1100_01,SP2022,BIBL1100,01,-2.0,No Data Collected,College of Theology & Christian Ministry,Outcome attached - no assessment
34934,nan,467275,CF1,U2021,SP2022_BIBL1100_01,SP2022,BIBL1100,01,-2.0,No Data Collected,College of Theology & Christian Ministry,Outcome attached - no assessment
37195,2022-01-30,457649,CF1,U2021,SP2022_BIBL1100_01,SP2022,BIBL1100,01,3.0,Exemplary,College of Theology & Christian Ministry,Outcome assessed
37195,nan,467271,CF1,U2021,SP2022_BIBL1100_01,SP2022,BIBL1100,01,-2.0,No Data Collected,College of Theology & Christian Ministry,Outcome attached - no assessment
37195,nan,467272,CF1,U2021,SP2022_BIBL1100_01,SP2022,BIBL1100,01,-2.0,No Data Collected,College of Theology & Christian Ministry,Outcome attached - no assessment
37195,nan,467275,CF1,U2021,SP2022_BIBL1100_01,SP2022,BIBL1100,01,-2.0,No Data Collected,College of Theology & Christian Ministry,Outcome attached - no assessment
38943,2022-01-30,457649,CF1,U2021,SP2022_BIBL1100_01,SP2022,BIBL1100,01,-2.0,No Data Collected,College of Theology & Christian Ministry,Outcome attached - no assessment
38943,nan,467271,CF1,U2021,SP2022_BIBL1100_01,SP2022,BIBL1100,01,-2.0,No Data Collected,College of Theology & Christian Ministry,Outcome attached - no assessment
38943,nan,467272,CF1,U2021,SP2022_BIBL1100_01,SP2022,BIBL1100,01,-2.0,No Data Collected,College of Theology & Christian Ministry,Outcome attached - no assessment
38943,nan,467275,CF1,U2021,SP2022_BIBL1100_01,SP2022,BIBL1100,01,-2.0,No Data Collected,College of Theology & Christian Ministry,Outcome attached - no assessment
40564,2022-01-29,457649,CF1,U2021,SP2022_BIBL1100_01,SP2022,BIBL1100,01,-2.0,No Data Collected,College of Theology & Christian Ministry,Outcome attached - no assessment
40564,nan,467271,CF1,U2021,SP2022_BIBL1100_01,SP2022,BIBL1100,01,-2.0,No Data Collected,College of Theology & Christian Ministry,Outcome attached - no assessment
40564,nan,467272,CF1,U2021,SP2022_BIBL1100_01,SP2022,BIBL1100,01,-2.0,No Data Collected,College of Theology & Christian Ministry,Outcome attached - no assessment
40564,nan,467275,CF1,U2021,SP2022_BIBL1100_01,SP2022,BIBL1100,01,-2.0,No Data Collected,College of Theology & Christian Ministry,Outcome attached - no assessment
40577,2022-01-28,457649,CF1,U2021,SP2022_BIBL1100_01,SP2022,BIBL1100,01,-2.0,No Data Collected,College of Theology & Christian Ministry,Outcome attached - no assessment
40577,nan,467271,CF1,U2021,SP2022_BIBL1100_01,SP2022,BIBL1100,01,-2.0,No Data Collected,College of Theology & Christian Ministry,Outcome attached - no assessment
